"county_code","county","office","district","party","candidate","votes","pct"
"08","Brown","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","208","8.16"
"08","Brown","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","453","17.77"
"08","Brown","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","1838","72.11"
"08","Brown","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","39","1.53"
"08","Brown","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","11","0.43"
"08","Brown","Attorney General","","R","Doug Wardlow","1067","36.55"
"08","Brown","Attorney General","","R","Robert Lessard","624","21.38"
"08","Brown","Attorney General","","R","Sharon Anderson","1228","42.07"
"08","Brown","Attorney General","","DFL","Mike Rothman","268","11.33"
"08","Brown","Attorney General","","DFL","Debra Hilstrom","504","21.30"
"08","Brown","Attorney General","","DFL","Matt Pelikan","152","6.42"
"08","Brown","Attorney General","","DFL","Tom Foley","525","22.19"
"08","Brown","Attorney General","","DFL","Keith Ellison","917","38.76"
"08","Brown","County Commissioner District 5","05","NP","Derek Tonn","152","12.67"
"08","Brown","County Commissioner District 5","05","NP","Lynn Anderson","471","39.25"
"08","Brown","County Commissioner District 5","05","NP","Jack Vogel","173","14.42"
"08","Brown","County Commissioner District 5","05","NP","Jeffrey Veerkamp","404","33.67"
"08","Brown","County Sheriff","","NP","Jason Seidl","3306","54.88"
"08","Brown","County Sheriff","","NP","Matt Ibberson","496","8.23"
"08","Brown","County Sheriff","","NP","Jason Fairbairn","617","10.24"
"08","Brown","County Sheriff","","NP","Jeffrey S. Hohensee","1605","26.64"
"09","Carlton","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","141","6.44"
"09","Carlton","U.S. Senate","","R","Rae Hart Anderson","234","10.69"
"09","Carlton","U.S. Senate","","R","Jim Newberger","1424","65.08"
"09","Carlton","U.S. Senate","","R","Merrill Anderson","389","17.78"
"09","Carlton","U.S. Senate","","DFL","Steve Carlson","93","2.19"
"09","Carlton","U.S. Senate","","DFL","Stephen A. Emery","47","1.11"
"09","Carlton","U.S. Senate","","DFL","Amy Klobuchar","4047","95.45"
"09","Carlton","U.S. Senate","","DFL","David Robert Groves","25","0.59"
"09","Carlton","U.S. Senate","","DFL","Leonard J. Richards","28","0.66"
"09","Carlton","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","74","3.33"
"09","Carlton","U.S. Senate","Unexpired Term","R","Bob Anderson","965","43.41"
"09","Carlton","U.S. Senate","Unexpired Term","R","Karin Housley","1184","53.26"
"09","Carlton","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","36","0.87"
"09","Carlton","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","166","4.01"
"09","Carlton","U.S. Senate","Unexpired Term","DFL","Tina Smith","3229","78.05"
"09","Carlton","U.S. Senate","Unexpired Term","DFL","Nick Leonard","118","2.85"
"09","Carlton","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","511","12.35"
"09","Carlton","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","77","1.86"
"09","Carlton","U.S. House","8","R","Harry Robb Welty","144","6.07"
"09","Carlton","U.S. House","8","R","Pete Stauber","2230","93.93"
"09","Carlton","U.S. House","8","DFL","Jason Metsa","271","6.42"
"09","Carlton","U.S. House","8","DFL","Joe Radinovich","1697","40.19"
"09","Carlton","U.S. House","8","DFL","Soren Christian Sorensen","70","1.66"
"09","Carlton","U.S. House","8","DFL","Kirsten Kennedy","240","5.68"
"09","Carlton","U.S. House","8","DFL","Michelle D. Lee","1944","46.04"
"09","Carlton","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","135","5.62"
"09","Carlton","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","1388","57.81"
"09","Carlton","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","878","36.57"
"09","Carlton","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","1036","24.42"
"09","Carlton","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","2053","48.40"
"09","Carlton","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","1049","24.73"
"09","Carlton","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","71","1.67"
"09","Carlton","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","33","0.78"
"09","Carlton","Attorney General","","R","Doug Wardlow","762","34.57"
"09","Carlton","Attorney General","","R","Robert Lessard","780","35.39"
"09","Carlton","Attorney General","","R","Sharon Anderson","662","30.04"
"09","Carlton","Attorney General","","DFL","Mike Rothman","218","5.37"
"09","Carlton","Attorney General","","DFL","Debra Hilstrom","1437","35.41"
"09","Carlton","Attorney General","","DFL","Matt Pelikan","356","8.77"
"09","Carlton","Attorney General","","DFL","Tom Foley","667","16.44"
"09","Carlton","Attorney General","","DFL","Keith Ellison","1380","34.01"
"09","Carlton","County Commissioner District 4","04","NP","Susan K. Zmyslony","623","34.92"
"09","Carlton","County Commissioner District 4","04","NP","Brenda Martini","61","3.42"
"09","Carlton","County Commissioner District 4","04","NP","Mark J. Thell","439","24.61"
"09","Carlton","County Commissioner District 4","04","NP","Randy L. McCuskey","382","21.41"
"09","Carlton","County Commissioner District 4","04","NP","Michael K. Gay","279","15.64"
"10","Carver","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","263","4.76"
"10","Carver","U.S. Senate","","R","Rae Hart Anderson","415","7.51"
"10","Carver","U.S. Senate","","R","Jim Newberger","4196","75.93"
"10","Carver","U.S. Senate","","R","Merrill Anderson","652","11.80"
"10","Carver","U.S. Senate","","DFL","Steve Carlson","81","1.15"
"10","Carver","U.S. Senate","","DFL","Stephen A. Emery","72","1.02"
"10","Carver","U.S. Senate","","DFL","Amy Klobuchar","6833","96.68"
"10","Carver","U.S. Senate","","DFL","David Robert Groves","47","0.66"
"10","Carver","U.S. Senate","","DFL","Leonard J. Richards","35","0.50"
"10","Carver","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","112","1.95"
"10","Carver","U.S. Senate","Unexpired Term","R","Bob Anderson","1697","29.47"
"10","Carver","U.S. Senate","Unexpired Term","R","Karin Housley","3949","68.58"
"10","Carver","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","48","0.69"
"10","Carver","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","164","2.37"
"10","Carver","U.S. Senate","Unexpired Term","DFL","Tina Smith","5207","75.34"
"10","Carver","U.S. Senate","Unexpired Term","DFL","Nick Leonard","189","2.73"
"10","Carver","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","1131","16.37"
"10","Carver","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","172","2.49"
"10","Carver","U.S. House","3","R","Erik Paulsen","3345","100.00"
"10","Carver","U.S. House","3","DFL","Cole Young","854","18.50"
"10","Carver","U.S. House","3","DFL","Dean Phillips","3762","81.50"
"10","Carver","U.S. House","6","R","Tom Emmer","1923","81.31"
"10","Carver","U.S. House","6","R","A.J. Kern","308","13.02"
"10","Carver","U.S. House","6","R","Patrick Munro","134","5.67"
"10","Carver","U.S. House","6","DFL","Ian Todd","1527","100.00"
"10","Carver","State House","47B","R","Greg Boe","1324","56.97"
"10","Carver","State House","47B","R","Vincent J. Beaudette","1000","43.03"
"10","Carver","State House","47B","DFL","Donzel Leggett","2848","100.00"
"10","Carver","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","144","2.34"
"10","Carver","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","3513","56.97"
"10","Carver","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","2509","40.69"
"10","Carver","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","2027","28.72"
"10","Carver","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","1849","26.20"
"10","Carver","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","3066","43.44"
"10","Carver","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","61","0.86"
"10","Carver","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","55","0.78"
"10","Carver","Attorney General","","R","Doug Wardlow","2759","49.51"
"10","Carver","Attorney General","","R","Robert Lessard","1021","18.32"
"10","Carver","Attorney General","","R","Sharon Anderson","1793","32.17"
"10","Carver","Attorney General","","DFL","Mike Rothman","632","9.30"
"10","Carver","Attorney General","","DFL","Debra Hilstrom","1452","21.36"
"10","Carver","Attorney General","","DFL","Matt Pelikan","730","10.74"
"10","Carver","Attorney General","","DFL","Tom Foley","830","12.21"
"10","Carver","Attorney General","","DFL","Keith Ellison","3155","46.40"
"10","Carver","County Commissioner District 4","04","NP","Tim Lynch","1148","48.40"
"10","Carver","County Commissioner District 4","04","NP","Jeremy Langanki","397","16.74"
"10","Carver","County Commissioner District 4","04","NP","Bruce Schwichtenberg","269","11.34"
"10","Carver","County Commissioner District 4","04","NP","Frank Long","257","10.83"
"10","Carver","County Commissioner District 4","04","NP","Justin Dietrick","301","12.69"
"11","Cass","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","127","4.99"
"11","Cass","U.S. Senate","","R","Rae Hart Anderson","242","9.51"
"11","Cass","U.S. Senate","","R","Jim Newberger","1712","67.27"
"11","Cass","U.S. Senate","","R","Merrill Anderson","464","18.23"
"11","Cass","U.S. Senate","","DFL","Steve Carlson","37","1.50"
"11","Cass","U.S. Senate","","DFL","Stephen A. Emery","38","1.54"
"11","Cass","U.S. Senate","","DFL","Amy Klobuchar","2359","95.66"
"11","Cass","U.S. Senate","","DFL","David Robert Groves","15","0.61"
"11","Cass","U.S. Senate","","DFL","Leonard J. Richards","17","0.69"
"11","Cass","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","58","2.21"
"11","Cass","U.S. Senate","Unexpired Term","R","Bob Anderson","998","37.98"
"11","Cass","U.S. Senate","Unexpired Term","R","Karin Housley","1572","59.82"
"11","Cass","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","33","1.36"
"11","Cass","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","101","4.16"
"11","Cass","U.S. Senate","Unexpired Term","DFL","Tina Smith","1903","78.34"
"11","Cass","U.S. Senate","Unexpired Term","DFL","Nick Leonard","60","2.47"
"11","Cass","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","281","11.57"
"11","Cass","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","51","2.10"
"11","Cass","U.S. House","8","R","Harry Robb Welty","290","11.33"
"11","Cass","U.S. House","8","R","Pete Stauber","2270","88.67"
"11","Cass","U.S. House","8","DFL","Jason Metsa","129","5.45"
"11","Cass","U.S. House","8","DFL","Joe Radinovich","1206","50.93"
"11","Cass","U.S. House","8","DFL","Soren Christian Sorensen","148","6.25"
"11","Cass","U.S. House","8","DFL","Kirsten Kennedy","453","19.13"
"11","Cass","U.S. House","8","DFL","Michelle D. Lee","432","18.24"
"11","Cass","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","122","4.42"
"11","Cass","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","1269","45.94"
"11","Cass","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","1371","49.64"
"11","Cass","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","398","16.15"
"11","Cass","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","1080","43.81"
"11","Cass","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","930","37.73"
"11","Cass","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","35","1.42"
"11","Cass","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","22","0.89"
"11","Cass","Attorney General","","R","Doug Wardlow","1056","40.29"
"11","Cass","Attorney General","","R","Robert Lessard","504","19.23"
"11","Cass","Attorney General","","R","Sharon Anderson","1061","40.48"
"11","Cass","Attorney General","","DFL","Mike Rothman","135","5.63"
"11","Cass","Attorney General","","DFL","Debra Hilstrom","567","23.63"
"11","Cass","Attorney General","","DFL","Matt Pelikan","143","5.96"
"11","Cass","Attorney General","","DFL","Tom Foley","369","15.38"
"11","Cass","Attorney General","","DFL","Keith Ellison","1186","49.42"
"12","Chippewa","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","63","5.80"
"12","Chippewa","U.S. Senate","","R","Rae Hart Anderson","134","12.33"
"12","Chippewa","U.S. Senate","","R","Jim Newberger","676","62.19"
"12","Chippewa","U.S. Senate","","R","Merrill Anderson","214","19.69"
"12","Chippewa","U.S. Senate","","DFL","Steve Carlson","36","2.96"
"12","Chippewa","U.S. Senate","","DFL","Stephen A. Emery","25","2.06"
"12","Chippewa","U.S. Senate","","DFL","Amy Klobuchar","1146","94.32"
"12","Chippewa","U.S. Senate","","DFL","David Robert Groves","5","0.41"
"12","Chippewa","U.S. Senate","","DFL","Leonard J. Richards","3","0.25"
"12","Chippewa","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","31","2.82"
"12","Chippewa","U.S. Senate","Unexpired Term","R","Bob Anderson","511","46.50"
"12","Chippewa","U.S. Senate","Unexpired Term","R","Karin Housley","557","50.68"
"12","Chippewa","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","9","0.77"
"12","Chippewa","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","77","6.59"
"12","Chippewa","U.S. Senate","Unexpired Term","DFL","Tina Smith","912","78.08"
"12","Chippewa","U.S. Senate","Unexpired Term","DFL","Nick Leonard","43","3.68"
"12","Chippewa","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","117","10.02"
"12","Chippewa","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","10","0.86"
"12","Chippewa","U.S. House","7","R","Dave Hughes","727","66.82"
"12","Chippewa","U.S. House","7","R","Matt Prosch","361","33.18"
"12","Chippewa","U.S. House","7","DFL","Collin C. Peterson","1095","100.00"
"12","Chippewa","Governor & Lt Governor","","R","Mathew (Matt) Kruse and Theresa Loeffler","97","8.21"
"12","Chippewa","Governor & Lt Governor","","R","Jeff Johnson and Donna Bergstrom","581","49.20"
"12","Chippewa","Governor & Lt Governor","","R","Tim Pawlenty and Michelle Fischbach","503","42.59"
"12","Chippewa","Governor & Lt Governor","","DFL","Erin Murphy and Erin Maye-Quade","178","14.81"
"12","Chippewa","Governor & Lt Governor","","DFL","Lori Swanson and Rick Nolan","502","41.76"
"12","Chippewa","Governor & Lt Governor","","DFL","Tim Walz and Peggy Flanagan","487","40.52"
"12","Chippewa","Governor & Lt Governor","","DFL","Tim Holden and James P. Mellin II","21","1.75"
"12","Chippewa","Governor & Lt Governor","","DFL","Olé Savior and Chris Edman","14","1.16"
"12","Chippewa","Attorney General","","R","Doug Wardlow","408","37.50"
"12","Chippewa","Attorney General","","R","Robert Lessard","217","19.94"
"12","Chippewa","Attorney General","","R","Sharon Anderson","463","42.56"
"12","Chippewa","Attorney General","","DFL","Mike Rothman","74","6.54"
"12","Chippewa","Attorney General","","DFL","Debra Hilstrom","301","26.59"
"12","Chippewa","Attorney General","","DFL","Matt Pelikan","76","6.71"
"12","Chippewa","Attorney General","","DFL","Tom Foley","216","19.08"
"12","Chippewa","Attorney General","","DFL","Keith Ellison","465","41.08"
"12","Chippewa","County Sheriff","","NP","Derek Olson","1289","50.99"
"12","Chippewa","County Sheriff","","NP","Shawn Joyce","963","38.09"
"12","Chippewa","County Sheriff","","NP","Brian Hanson","276","10.92"
"12","Chippewa","County Attorney","","NP","Douglas Kluver","814","32.66"
"12","Chippewa","County Attorney","","NP","Krystal M. Lynne","513","20.59"
"12","Chippewa","County Attorney","","NP","Matthew Haugen","1165","46.75"
"13","Chisago","U.S. Senate","","R","Roque ""Rocky"" De La Fuente","263","6.19"
"13","Chisago","U.S. Senate","","R","Rae Hart Anderson","273","6.42"
"13","Chisago","U.S. Senate","","R","Jim Newberger","3177","74.74"
"13","Chisago","U.S. Senate","","R","Merrill Anderson","538","12.66"
"13","Chisago","U.S. Senate","","DFL","Steve Carlson","98","2.24"
"13","Chisago","U.S. Senate","","DFL","Stephen A. Emery","47","1.07"
"13","Chisago","U.S. Senate","","DFL","Amy Klobuchar","4164","95.13"
"13","Chisago","U.S. Senate","","DFL","David Robert Groves","41","0.94"
"13","Chisago","U.S. Senate","","DFL","Leonard J. Richards","27","0.62"
"13","Chisago","U.S. Senate","Unexpired Term","R","Nikolay Nikolayevich Bey","88","1.98"
"13","Chisago","U.S. Senate","Unexpired Term","R","Bob Anderson","1326","29.79"
"13","Chisago","U.S. Senate","Unexpired Term","R","Karin Housley","3037","68.23"
"13","Chisago","U.S. Senate","Unexpired Term","DFL","Christopher Lovell Seymore Sr.","38","0.90"
"13","Chisago","U.S. Senate","Unexpired Term","DFL","Gregg A. Iverson","206","4.88"
"13","Chisago","U.S. Senate","Unexpired Term","DFL","Tina Smith","3209","76.08"
"13","Chisago","U.S. Senate","Unexpired Term","DFL","Nick Leonard","146","3.46"
"13","Chisago","U.S. Senate","Unexpired Term","DFL","Richard W. Painter","523","12.40"
"13","Chisago","U.S. Senate","Unexpired Term","DFL","Ali Chehem Ali","96","2.28"
"13","Chisago","U.S. House","8","R","Harry Robb Welty","392","9.09"
"13","Chisago","U.S. House","8","R","Pete Stauber","3922","90.91"
"13","Chisago","U.S. House","8","DFL","Jason Metsa","261","6.35"
"13","Chisago","U.S. House","8","DFL","Joe Radinovich","1667","40.57"
"13","Chisago","U.S. House","8","DFL","Soren Christian Sorensen","236","5.74"
